tDate,Country,VaccinatedRate
2022-10-26,Austria,76.20
2022-10-26,Canada,88.52
2022-10-26,Chile,94.08
2022-10-26,China,0.00
2022-10-26,Czechia,65.05
2022-10-26,Denmark,82.72
2022-10-26,Finland,81.51
2022-10-26,France,83.43
2022-10-26,Germany,77.23
2022-10-26,Greece,76.46
2022-10-26,Israel,76.44
2022-10-26,Italy,84.23
2022-10-26,Japan,82.72
2022-10-26,Lithuania,72.71
2022-10-26,Norway,79.52
2022-10-26,Poland,60.32
2022-10-26,South Korea,87.07
2022-10-26,Sweden,0.00
2022-10-26,Taiwan,91.26
2022-10-26,Turkey,68.13
