tDate,Country,VaccinatedRate
2021-03-21,Australia,0.00
2021-03-21,Austria,11.35
2021-03-21,Belgium,9.06
2021-03-21,Canada,8.73
2021-03-21,Chile,29.22
2021-03-21,China,0.00
2021-03-21,Colombia,2.26
2021-03-21,Costa Rica,0.00
2021-03-21,Czechia,9.36
2021-03-21,Denmark,10.79
2021-03-21,Estonia,12.62
2021-03-21,Finland,13.20
2021-03-21,France,9.79
2021-03-21,Germany,9.13
2021-03-21,Greece,0.00
2021-03-21,Hungary,16.50
2021-03-21,Iceland,0.00
2021-03-21,Ireland,9.95
2021-03-21,Israel,58.94
2021-03-21,Italy,9.10
2021-03-21,Japan,0.00
2021-03-21,Latvia,5.41
2021-03-21,Lithuania,10.32
2021-03-21,Luxembourg,8.88
2021-03-21,Mexico,3.76
2021-03-21,Netherlands,9.38
2021-03-21,New Zealand,0.68
2021-03-21,Norway,9.47
2021-03-21,Poland,8.58
2021-03-21,Portugal,9.35
2021-03-21,Slovakia,10.01
2021-03-21,Slovenia,9.08
2021-03-21,South Korea,1.32
2021-03-21,Spain,0.00
2021-03-21,Sweden,9.97
2021-03-21,Switzerland,8.69
2021-03-21,Taiwan,0.00
2021-03-21,Turkey,9.43
2021-03-21,United Kingdom,41.05
2021-03-21,United States,24.46
