tDate,Country,VaccinatedRate
2021-04-05,Australia,0.00
2021-04-05,Austria,14.72
2021-04-05,Belgium,13.72
2021-04-05,Canada,15.33
2021-04-05,Chile,36.61
2021-04-05,China,0.00
2021-04-05,Colombia,4.01
2021-04-05,Costa Rica,0.00
2021-04-05,Czechia,11.69
2021-04-05,Denmark,13.42
2021-04-05,Estonia,17.27
2021-04-05,Finland,17.56
2021-04-05,France,14.69
2021-04-05,Germany,12.86
2021-04-05,Greece,11.79
2021-04-05,Hungary,25.25
2021-04-05,Iceland,0.00
2021-04-05,Ireland,13.39
2021-04-05,Israel,60.07
2021-04-05,Italy,13.24
2021-04-05,Japan,0.76
2021-04-05,Latvia,8.40
2021-04-05,Lithuania,14.70
2021-04-05,Luxembourg,13.18
2021-04-05,Mexico,6.23
2021-04-05,Netherlands,0.00
2021-04-05,New Zealand,1.40
2021-04-05,Norway,13.20
2021-04-05,Poland,12.15
2021-04-05,Portugal,13.29
2021-04-05,Slovakia,13.94
2021-04-05,Slovenia,13.88
2021-04-05,South Korea,1.94
2021-04-05,Spain,12.60
2021-04-05,Sweden,0.00
2021-04-05,Switzerland,11.21
2021-04-05,Taiwan,0.07
2021-04-05,Turkey,11.52
2021-04-05,United Kingdom,46.36
2021-04-05,United States,32.30
