Date,Country,VaccinatedRate
2021-04-27,Australia,0.00
2021-04-27,Austria,23.97
2021-04-27,Belgium,24.61
2021-04-27,Canada,30.26
2021-04-27,Chile,41.86
2021-04-27,China,0.00
2021-04-27,Colombia,6.14
2021-04-27,Costa Rica,0.00
2021-04-27,Czechia,18.64
2021-04-27,Denmark,21.89
2021-04-27,Estonia,23.87
2021-04-27,Finland,27.92
2021-04-27,France,22.75
2021-04-27,Germany,24.63
2021-04-27,Greece,19.90
2021-04-27,Hungary,39.18
2021-04-27,Iceland,0.00
2021-04-27,Ireland,20.90
2021-04-27,Israel,61.33
2021-04-27,Italy,22.03
2021-04-27,Japan,2.15
2021-04-27,Latvia,14.44
2021-04-27,Lithuania,24.20
2021-04-27,Luxembourg,20.90
2021-04-27,Mexico,0.00
2021-04-27,Netherlands,0.00
2021-04-27,New Zealand,3.67
2021-04-27,Norway,23.10
2021-04-27,Poland,21.36
2021-04-27,Portugal,22.46
2021-04-27,Slovakia,19.25
2021-04-27,Slovenia,19.88
2021-04-27,South Korea,5.00
2021-04-27,Spain,24.09
2021-04-27,Sweden,0.00
2021-04-27,Switzerland,18.87
2021-04-27,Taiwan,0.20
2021-04-27,Turkey,15.74
2021-04-27,United Kingdom,49.79
2021-04-27,United States,42.58
