tDate,Country,VaccinatedRate
2021-07-29,Australia,31.68
2021-07-29,Austria,58.41
2021-07-29,Belgium,68.85
2021-07-29,Canada,70.71
2021-07-29,Chile,71.93
2021-07-29,China,0.00
2021-07-29,Colombia,33.22
2021-07-29,Czechia,52.36
2021-07-29,Denmark,71.96
2021-07-29,Estonia,47.82
2021-07-29,Finland,65.99
2021-07-29,France,63.81
2021-07-29,Germany,61.03
2021-07-29,Greece,54.69
2021-07-29,Hungary,58.31
2021-07-29,Iceland,0.00
2021-07-29,Ireland,0.00
2021-07-29,Israel,65.77
2021-07-29,Italy,63.09
2021-07-29,Japan,39.87
2021-07-29,Latvia,40.90
2021-07-29,Lithuania,52.09
2021-07-29,Luxembourg,61.72
2021-07-29,Mexico,35.28
2021-07-29,Netherlands,0.00
2021-07-29,New Zealand,22.99
2021-07-29,Norway,65.40
2021-07-29,Poland,48.26
2021-07-29,Portugal,68.38
2021-07-29,Slovakia,41.44
2021-07-29,Slovenia,44.07
2021-07-29,South Korea,36.15
2021-07-29,Spain,68.14
2021-07-29,Sweden,0.00
2021-07-29,Switzerland,53.42
2021-07-29,Taiwan,31.37
2021-07-29,Turkey,47.81
2021-07-29,United Kingdom,68.53
2021-07-29,United States,57.06
