tDate,Country,VaccinatedRate
2022-04-14,Australia,86.29
2022-04-14,Austria,0.00
2022-04-14,Belgium,79.39
2022-04-14,Canada,87.11
2022-04-14,Chile,93.16
2022-04-14,China,0.00
2022-04-14,Colombia,0.00
2022-04-14,Costa Rica,0.00
2022-04-14,Czechia,64.85
2022-04-14,Denmark,83.24
2022-04-14,Estonia,64.89
2022-04-14,France,82.59
2022-04-14,Germany,75.95
2022-04-14,Greece,76.24
2022-04-14,Hungary,0.00
2022-04-14,Ireland,81.80
2022-04-14,Israel,76.29
2022-04-14,Italy,84.06
2022-04-14,Japan,81.61
2022-04-14,Latvia,72.01
2022-04-14,Lithuania,72.48
2022-04-14,Luxembourg,77.93
2022-04-14,Mexico,0.00
2022-04-14,New Zealand,88.19
2022-04-14,Norway,79.28
2022-04-14,Poland,59.87
2022-04-14,Slovenia,60.86
2022-04-14,South Korea,86.85
2022-04-14,Sweden,77.00
2022-04-14,Switzerland,69.76
2022-04-14,Taiwan,81.93
2022-04-14,Turkey,67.97
2022-04-14,United Kingdom,77.71
2022-04-14,United States,77.13
