Date,Country,VaccinatedRate
2021-11-27,Australia,77.42
2021-11-27,Austria,69.92
2021-11-27,Belgium,75.95
2021-11-27,Canada,79.54
2021-11-27,Chile,87.69
2021-11-27,China,0.00
2021-11-27,Colombia,71.98
2021-11-27,Costa Rica,0.00
2021-11-27,Czechia,61.78
2021-11-27,Denmark,78.40
2021-11-27,Estonia,62.37
2021-11-27,Finland,77.25
2021-11-27,France,79.38
2021-11-27,Germany,70.57
2021-11-27,Greece,67.67
2021-11-27,Hungary,0.00
2021-11-27,Iceland,0.00
2021-11-27,Ireland,77.40
2021-11-27,Israel,71.76
2021-11-27,Italy,78.11
2021-11-27,Japan,0.00
2021-11-27,Latvia,68.10
2021-11-27,Lithuania,69.35
2021-11-27,Luxembourg,71.67
2021-11-27,Mexico,58.71
2021-11-27,Netherlands,0.00
2021-11-27,New Zealand,79.80
2021-11-27,Norway,77.56
2021-11-27,Poland,55.05
2021-11-27,Portugal,0.00
2021-11-27,Slovakia,48.25
2021-11-27,Slovenia,59.14
2021-11-27,South Korea,82.05
2021-11-27,Spain,0.00
2021-11-27,Sweden,0.00
2021-11-27,Switzerland,67.00
2021-11-27,Taiwan,0.00
2021-11-27,Turkey,66.07
2021-11-27,United Kingdom,74.65
2021-11-27,United States,70.15
