tDate,Country,VaccinatedRate
2022-06-16,Australia,86.61
2022-06-16,Austria,0.00
2022-06-16,Belgium,79.49
2022-06-16,Canada,86.06
2022-06-16,Chile,93.64
2022-06-16,China,89.48
2022-06-16,Czechia,64.94
2022-06-16,Denmark,83.13
2022-06-16,Estonia,65.11
2022-06-16,France,83.20
2022-06-16,Germany,76.95
2022-06-16,Greece,76.34
2022-06-16,Hungary,0.00
2022-06-16,Ireland,82.06
2022-06-16,Israel,76.35
2022-06-16,Italy,84.14
2022-06-16,Japan,82.26
2022-06-16,Latvia,72.09
2022-06-16,Lithuania,72.57
2022-06-16,Luxembourg,75.80
2022-06-16,Mexico,0.00
2022-06-16,New Zealand,88.30
2022-06-16,Norway,79.42
2022-06-16,Poland,60.14
2022-06-16,Slovakia,0.00
2022-06-16,Slovenia,60.89
2022-06-16,South Korea,86.96
2022-06-16,Sweden,77.14
2022-06-16,Switzerland,69.84
2022-06-16,Taiwan,88.60
2022-06-16,Turkey,68.03
