tDate,Country,VaccinatedRate
2022-07-31,Australia,86.85
2022-07-31,Belgium,79.54
2022-07-31,Chile,93.86
2022-07-31,China,0.00
2022-07-31,Czechia,64.98
2022-07-31,Denmark,82.98
2022-07-31,Estonia,65.23
2022-07-31,Finland,0.00
2022-07-31,France,83.34
2022-07-31,Germany,77.15
2022-07-31,Greece,76.40
2022-07-31,Hungary,0.00
2022-07-31,Ireland,82.14
2022-07-31,Israel,76.39
2022-07-31,Italy,84.18
2022-07-31,Japan,82.44
2022-07-31,Lithuania,0.00
2022-07-31,New Zealand,88.37
2022-07-31,Norway,0.00
2022-07-31,Poland,60.19
2022-07-31,Slovakia,51.69
2022-07-31,South Korea,87.01
2022-07-31,Spain,0.00
2022-07-31,Switzerland,69.89
2022-07-31,Taiwan,89.36
2022-07-31,Turkey,68.07
2022-07-31,United States,78.57
