tDate,Country,VaccinatedRate
2021-12-24,Australia,79.09
2021-12-24,Austria,72.88
2021-12-24,Belgium,76.54
2021-12-24,Canada,0.00
2021-12-24,Chile,89.64
2021-12-24,China,0.00
2021-12-24,Colombia,74.37
2021-12-24,Costa Rica,0.00
2021-12-24,Czechia,63.42
2021-12-24,Denmark,82.29
2021-12-24,Estonia,63.35
2021-12-24,Finland,78.32
2021-12-24,France,80.59
2021-12-24,Germany,73.22
2021-12-24,Greece,71.46
2021-12-24,Hungary,0.00
2021-12-24,Iceland,0.00
2021-12-24,Ireland,78.03
2021-12-24,Israel,73.97
2021-12-24,Italy,79.68
2021-12-24,Japan,0.00
2021-12-24,Latvia,70.07
2021-12-24,Lithuania,70.99
2021-12-24,Luxembourg,72.72
2021-12-24,Mexico,62.88
2021-12-24,New Zealand,81.71
2021-12-24,Norway,78.31
2021-12-24,Poland,0.00
2021-12-24,Portugal,90.28
2021-12-24,Slovakia,49.70
2021-12-24,Slovenia,60.04
2021-12-24,South Korea,84.87
2021-12-24,Spain,0.00
2021-12-24,Sweden,0.00
2021-12-24,Switzerland,68.40
2021-12-24,Taiwan,78.22
2021-12-24,Turkey,66.76
2021-12-24,United Kingdom,75.74
2021-12-24,United States,72.92
