tDate,Country,VaccinatedRate
2021-09-24,Australia,61.17
2021-09-24,Austria,63.06
2021-09-24,Belgium,73.61
2021-09-24,Canada,76.21
2021-09-24,Chile,78.10
2021-09-24,China,0.00
2021-09-24,Colombia,0.00
2021-09-24,Czechia,56.59
2021-09-24,Denmark,76.54
2021-09-24,Estonia,56.88
2021-09-24,Finland,0.00
2021-09-24,France,76.63
2021-09-24,Germany,67.10
2021-09-24,Greece,61.80
2021-09-24,Ireland,75.49
2021-09-24,Israel,69.23
2021-09-24,Italy,74.12
2021-09-24,Japan,0.00
2021-09-24,Latvia,48.27
2021-09-24,Lithuania,64.53
2021-09-24,Luxembourg,65.76
2021-09-24,Mexico,48.61
2021-09-24,Netherlands,0.00
2021-09-24,New Zealand,66.10
2021-09-24,Norway,75.63
2021-09-24,Poland,52.26
2021-09-24,Portugal,87.75
2021-09-24,Slovakia,44.69
2021-09-24,Slovenia,53.61
2021-09-24,South Korea,72.86
2021-09-24,Spain,0.00
2021-09-24,Sweden,70.12
2021-09-24,Switzerland,62.74
2021-09-24,Taiwan,50.62
2021-09-24,Turkey,62.69
2021-09-24,United Kingdom,71.40
2021-09-24,United States,63.94
