tDate,Country,VaccinatedRate
2022-02-18,Australia,85.18
2022-02-18,Belgium,79.12
2022-02-18,Canada,85.41
2022-02-18,Chile,92.30
2022-02-18,China,87.81
2022-02-18,Colombia,0.00
2022-02-18,Costa Rica,0.00
2022-02-18,Czechia,64.71
2022-02-18,Denmark,83.33
2022-02-18,Estonia,64.64
2022-02-18,Finland,80.52
2022-02-18,France,82.38
2022-02-18,Germany,75.53
2022-02-18,Greece,75.57
2022-02-18,Hungary,0.00
2022-02-18,Iceland,0.00
2022-02-18,Ireland,81.17
2022-02-18,Israel,76.20
2022-02-18,Italy,83.77
2022-02-18,Japan,0.00
2022-02-18,Latvia,71.85
2022-02-18,Lithuania,72.33
2022-02-18,Luxembourg,75.40
2022-02-18,Mexico,65.22
2022-02-18,Netherlands,0.00
2022-02-18,New Zealand,0.00
2022-02-18,Norway,79.17
2022-02-18,Poland,59.49
2022-02-18,Portugal,94.84
2022-02-18,Slovakia,0.00
2022-02-18,Slovenia,60.78
2022-02-18,South Korea,86.45
2022-02-18,Spain,0.00
2022-02-18,Sweden,76.76
2022-02-18,Switzerland,69.71
2022-02-18,Taiwan,80.82
2022-02-18,Turkey,67.75
2022-02-18,United Kingdom,77.06
2022-02-18,United States,76.00
