tDate,Country,VaccinatedRate
2022-01-10,Australia,79.80
2022-01-10,Austria,73.65
2022-01-10,Belgium,76.91
2022-01-10,Canada,83.88
2022-01-10,Chile,90.66
2022-01-10,China,0.00
2022-01-10,Colombia,75.77
2022-01-10,Costa Rica,77.17
2022-01-10,Czechia,63.99
2022-01-10,Denmark,83.06
2022-01-10,Estonia,63.91
2022-01-10,Finland,78.61
2022-01-10,France,81.38
2022-01-10,Germany,74.06
2022-01-10,Greece,72.82
2022-01-10,Hungary,65.34
2022-01-10,Iceland,0.00
2022-01-10,Ireland,79.00
2022-01-10,Israel,75.57
2022-01-10,Italy,81.15
2022-01-10,Japan,80.23
2022-01-10,Latvia,70.84
2022-01-10,Lithuania,71.72
2022-01-10,Netherlands,0.00
2022-01-10,New Zealand,81.93
2022-01-10,Norway,78.56
2022-01-10,Poland,57.86
2022-01-10,Portugal,93.72
2022-01-10,Slovakia,50.58
2022-01-10,Slovenia,60.33
2022-01-10,South Korea,85.67
2022-01-10,Spain,85.82
2022-01-10,Sweden,0.00
2022-01-10,Switzerland,68.91
2022-01-10,Taiwan,0.00
2022-01-10,Turkey,67.18
2022-01-10,United Kingdom,76.23
2022-01-10,United States,74.45
