tDate,Country,VaccinatedRate
2022-08-12,Australia,0.00
2022-08-12,Austria,76.10
2022-08-12,Belgium,79.55
2022-08-12,Chile,93.92
2022-08-12,China,0.00
2022-08-12,Czechia,65.00
2022-08-12,Denmark,82.95
2022-08-12,Estonia,65.29
2022-08-12,Finland,0.00
2022-08-12,France,83.35
2022-08-12,Germany,77.17
2022-08-12,Greece,76.41
2022-08-12,Hungary,0.00
2022-08-12,Ireland,82.17
2022-08-12,Israel,76.40
2022-08-12,Italy,84.19
2022-08-12,Japan,82.51
2022-08-12,Lithuania,72.64
2022-08-12,Luxembourg,75.86
2022-08-12,New Zealand,88.38
2022-08-12,Norway,79.47
2022-08-12,Poland,60.21
2022-08-12,South Korea,87.02
2022-08-12,Switzerland,69.91
2022-08-12,Taiwan,89.57
2022-08-12,Turkey,68.08
