tDate,Country,VaccinatedRate
2021-06-23,Australia,22.28
2021-06-23,Austria,50.80
2021-06-23,Belgium,57.28
2021-06-23,Canada,66.49
2021-06-23,Chile,64.27
2021-06-23,China,0.00
2021-06-23,Colombia,20.79
2021-06-23,Costa Rica,0.00
2021-06-23,Czechia,45.71
2021-06-23,Denmark,54.18
2021-06-23,Estonia,41.40
2021-06-23,Finland,56.38
2021-06-23,France,50.46
2021-06-23,Germany,52.27
2021-06-23,Greece,44.40
2021-06-23,Hungary,56.52
2021-06-23,Iceland,72.95
2021-06-23,Ireland,0.00
2021-06-23,Israel,62.78
2021-06-23,Italy,53.85
2021-06-23,Japan,22.54
2021-06-23,Latvia,34.49
2021-06-23,Lithuania,45.40
2021-06-23,Luxembourg,0.00
2021-06-23,Mexico,22.34
2021-06-23,Netherlands,0.00
2021-06-23,New Zealand,13.41
2021-06-23,Norway,42.62
2021-06-23,Poland,43.41
2021-06-23,Portugal,49.28
2021-06-23,Slovakia,36.37
2021-06-23,Slovenia,39.00
2021-06-23,South Korea,29.28
2021-06-23,Spain,51.51
2021-06-23,Sweden,0.00
2021-06-23,Switzerland,47.71
2021-06-23,Taiwan,7.19
2021-06-23,Turkey,35.59
2021-06-23,United Kingdom,64.01
2021-06-23,United States,53.45
