Date,Country,VaccinatedRate
2021-10-24,Australia,72.49
2021-10-24,Austria,64.75
2021-10-24,Belgium,74.70
2021-10-24,Canada,78.05
2021-10-24,Chile,85.03
2021-10-24,China,0.00
2021-10-24,Colombia,57.32
2021-10-24,Costa Rica,0.00
2021-10-24,Czechia,57.53
2021-10-24,Denmark,76.91
2021-10-24,Estonia,59.01
2021-10-24,Finland,75.87
2021-10-24,France,78.10
2021-10-24,Germany,68.54
2021-10-24,Greece,63.58
2021-10-24,Hungary,61.64
2021-10-24,Iceland,0.00
2021-10-24,Ireland,76.38
2021-10-24,Israel,70.81
2021-10-24,Italy,77.01
2021-10-24,Japan,76.89
2021-10-24,Latvia,59.11
2021-10-24,Lithuania,66.74
2021-10-24,Luxembourg,68.60
2021-10-24,Mexico,53.72
2021-10-24,Netherlands,75.64
2021-10-24,New Zealand,74.97
2021-10-24,Norway,76.83
2021-10-24,Poland,53.22
2021-10-24,Portugal,0.00
2021-10-24,Slovakia,45.76
2021-10-24,Slovenia,56.91
2021-10-24,South Korea,78.71
2021-10-24,Spain,81.25
2021-10-24,Sweden,71.16
2021-10-24,Switzerland,65.34
2021-10-24,Taiwan,66.51
2021-10-24,Turkey,64.87
2021-10-24,United Kingdom,72.89
2021-10-24,United States,66.21
