Date,Country,VaccinatedRate
2022-06-14,Australia,86.61
2022-06-14,Canada,86.04
2022-06-14,Chile,93.62
2022-06-14,China,0.00
2022-06-14,Czechia,64.94
2022-06-14,Denmark,83.14
2022-06-14,Estonia,65.10
2022-06-14,Finland,0.00
2022-06-14,France,83.19
2022-06-14,Germany,76.95
2022-06-14,Greece,76.34
2022-06-14,Hungary,66.54
2022-06-14,Israel,76.35
2022-06-14,Italy,84.14
2022-06-14,Japan,82.25
2022-06-14,Lithuania,72.57
2022-06-14,New Zealand,88.29
2022-06-14,Norway,79.41
2022-06-14,Poland,60.13
2022-06-14,Slovenia,60.89
2022-06-14,South Korea,86.96
2022-06-14,Taiwan,88.56
2022-06-14,Turkey,68.03
2022-06-14,United States,77.84
