Date,Country,VaccinatedRate
2021-05-04,Australia,0.00
2021-05-04,Austria,27.09
2021-05-04,Belgium,28.10
2021-05-04,Canada,34.49
2021-05-04,Chile,43.34
2021-05-04,China,0.00
2021-05-04,Colombia,0.00
2021-05-04,Costa Rica,0.00
2021-05-04,Czechia,21.98
2021-05-04,Denmark,24.23
2021-05-04,Estonia,26.16
2021-05-04,Finland,31.06
2021-05-04,France,25.61
2021-05-04,Germany,29.35
2021-05-04,Greece,21.35
2021-05-04,Hungary,42.80
2021-05-04,Iceland,0.00
2021-05-04,Ireland,24.11
2021-05-04,Israel,61.56
2021-05-04,Italy,25.52
2021-05-04,Japan,2.70
2021-05-04,Latvia,17.07
2021-05-04,Lithuania,26.64
2021-05-04,Luxembourg,24.56
2021-05-04,Mexico,9.97
2021-05-04,Netherlands,0.00
2021-05-04,New Zealand,4.56
2021-05-04,Norway,25.95
2021-05-04,Poland,0.00
2021-05-04,Portugal,25.98
2021-05-04,Slovakia,21.22
2021-05-04,Slovenia,21.31
2021-05-04,South Korea,6.88
2021-05-04,Spain,27.14
2021-05-04,Sweden,0.00
2021-05-04,Switzerland,22.30
2021-05-04,Taiwan,0.28
2021-05-04,Turkey,16.62
2021-05-04,United Kingdom,51.01
2021-05-04,United States,44.42
