tDate,Country,VaccinatedRate
2022-10-20,Austria,76.19
2022-10-20,Canada,88.33
2022-10-20,Chile,94.08
2022-10-20,China,0.00
2022-10-20,Czechia,65.04
2022-10-20,Denmark,82.74
2022-10-20,France,83.43
2022-10-20,Germany,77.23
2022-10-20,Greece,76.46
2022-10-20,Israel,76.44
2022-10-20,Italy,84.23
2022-10-20,Japan,82.71
2022-10-20,Lithuania,72.70
2022-10-20,Norway,79.52
2022-10-20,Poland,60.31
2022-10-20,South Korea,87.06
2022-10-20,Sweden,77.00
2022-10-20,Taiwan,91.22
2022-10-20,Turkey,68.12
