tDate,Country,VaccinatedRate
2022-04-10,Australia,86.23
2022-04-10,Austria,0.00
2022-04-10,Belgium,79.38
2022-04-10,Canada,86.55
2022-04-10,Chile,93.13
2022-04-10,China,0.00
2022-04-10,Colombia,82.15
2022-04-10,Costa Rica,0.00
2022-04-10,Czechia,64.85
2022-04-10,Denmark,83.24
2022-04-10,Estonia,64.87
2022-04-10,Finland,0.00
2022-04-10,France,82.57
2022-04-10,Germany,75.94
2022-04-10,Greece,76.22
2022-04-10,Hungary,66.48
2022-04-10,Ireland,81.77
2022-04-10,Israel,76.28
2022-04-10,Italy,84.05
2022-04-10,Japan,81.56
2022-04-10,Latvia,72.00
2022-04-10,Lithuania,72.47
2022-04-10,Luxembourg,0.00
2022-04-10,Mexico,0.00
2022-04-10,New Zealand,88.18
2022-04-10,Norway,79.28
2022-04-10,Poland,59.83
2022-04-10,Slovakia,51.66
2022-04-10,Slovenia,60.85
2022-04-10,South Korea,86.84
2022-04-10,Spain,0.00
2022-04-10,Sweden,0.00
2022-04-10,Switzerland,69.76
2022-04-10,Taiwan,81.75
2022-04-10,Turkey,67.96
2022-04-10,United Kingdom,77.60
2022-04-10,United States,77.05
