Date,Country,VaccinatedRate
2021-07-27,Australia,30.83
2021-07-27,Austria,58.22
2021-07-27,Belgium,68.40
2021-07-27,Canada,70.50
2021-07-27,Chile,71.85
2021-07-27,China,0.00
2021-07-27,Colombia,0.00
2021-07-27,Czechia,51.97
2021-07-27,Denmark,71.31
2021-07-27,Estonia,47.33
2021-07-27,Finland,65.55
2021-07-27,France,62.39
2021-07-27,Germany,60.72
2021-07-27,Greece,54.34
2021-07-27,Hungary,58.19
2021-07-27,Iceland,0.00
2021-07-27,Ireland,64.59
2021-07-27,Israel,65.68
2021-07-27,Italy,62.53
2021-07-27,Japan,39.13
2021-07-27,Latvia,40.54
2021-07-27,Lithuania,51.08
2021-07-27,Luxembourg,0.00
2021-07-27,Mexico,33.92
2021-07-27,Netherlands,0.00
2021-07-27,New Zealand,21.81
2021-07-27,Norway,62.94
2021-07-27,Poland,47.98
2021-07-27,Portugal,67.83
2021-07-27,Slovakia,41.28
2021-07-27,Slovenia,43.57
2021-07-27,South Korea,34.55
2021-07-27,Spain,66.99
2021-07-27,Sweden,0.00
2021-07-27,Switzerland,53.16
2021-07-27,Taiwan,29.47
2021-07-27,Turkey,47.12
2021-07-27,United Kingdom,68.40
2021-07-27,United States,56.77
