Date,Country,VaccinatedRate
2021-02-09,Austria,2.91
2021-02-09,Belgium,3.18
2021-02-09,Canada,2.42
2021-02-09,Chile,5.64
2021-02-09,China,0.00
2021-02-09,Costa Rica,0.00
2021-02-09,Czechia,2.55
2021-02-09,Denmark,3.36
2021-02-09,Estonia,2.94
2021-02-09,Finland,3.13
2021-02-09,France,3.26
2021-02-09,Germany,2.89
2021-02-09,Greece,3.33
2021-02-09,Hungary,3.04
2021-02-09,Iceland,0.00
2021-02-09,Ireland,3.19
2021-02-09,Israel,41.20
2021-02-09,Italy,2.52
2021-02-09,Latvia,0.99
2021-02-09,Lithuania,2.99
2021-02-09,Luxembourg,2.24
2021-02-09,Mexico,0.00
2021-02-09,Netherlands,0.00
2021-02-09,Norway,3.42
2021-02-09,Poland,3.42
2021-02-09,Portugal,3.17
2021-02-09,Slovakia,3.67
2021-02-09,Slovenia,2.74
2021-02-09,Spain,2.87
2021-02-09,Sweden,0.00
2021-02-09,Switzerland,4.22
2021-02-09,Turkey,0.00
2021-02-09,United Kingdom,19.15
2021-02-09,United States,9.87
