tDate,Country,VaccinatedRate
2022-04-16,Australia,86.29
2022-04-16,Austria,0.00
2022-04-16,Belgium,79.39
2022-04-16,Canada,87.41
2022-04-16,Chile,93.17
2022-04-16,China,0.00
2022-04-16,Colombia,82.20
2022-04-16,Costa Rica,0.00
2022-04-16,Czechia,64.85
2022-04-16,Denmark,83.22
2022-04-16,Estonia,64.89
2022-04-16,Finland,0.00
2022-04-16,France,82.59
2022-04-16,Germany,75.96
2022-04-16,Greece,76.25
2022-04-16,Hungary,0.00
2022-04-16,Ireland,0.00
2022-04-16,Israel,76.29
2022-04-16,Italy,84.07
2022-04-16,Japan,0.00
2022-04-16,Latvia,72.01
2022-04-16,Lithuania,72.49
2022-04-16,Luxembourg,77.93
2022-04-16,Mexico,0.00
2022-04-16,Netherlands,78.39
2022-04-16,New Zealand,88.19
2022-04-16,Norway,79.28
2022-04-16,Poland,0.00
2022-04-16,Slovakia,0.00
2022-04-16,Slovenia,60.86
2022-04-16,South Korea,86.86
2022-04-16,Sweden,0.00
2022-04-16,Switzerland,69.76
2022-04-16,Taiwan,0.00
2022-04-16,Turkey,0.00
2022-04-16,United Kingdom,77.75
2022-04-16,United States,77.16
