tDate,Country,VaccinatedRate
2022-09-06,Australia,86.97
2022-09-06,Austria,76.13
2022-09-06,Canada,86.93
2022-09-06,Chile,94.01
2022-09-06,China,0.00
2022-09-06,Czechia,65.02
2022-09-06,Finland,0.00
2022-09-06,France,83.38
2022-09-06,Germany,77.20
2022-09-06,Greece,76.43
2022-09-06,Hungary,66.61
2022-09-06,Israel,76.42
2022-09-06,Italy,84.20
2022-09-06,Japan,82.62
2022-09-06,Lithuania,72.67
2022-09-06,New Zealand,88.40
2022-09-06,Norway,79.49
2022-09-06,Poland,60.25
2022-09-06,Taiwan,90.46
2022-09-06,Turkey,68.10
