tDate,Country,VaccinatedRate
2022-02-21,Australia,85.28
2022-02-21,Belgium,79.17
2022-02-21,Canada,85.43
2022-02-21,Chile,92.36
2022-02-21,China,0.00
2022-02-21,Colombia,80.34
2022-02-21,Costa Rica,80.81
2022-02-21,Czechia,64.72
2022-02-21,Denmark,83.33
2022-02-21,Estonia,64.65
2022-02-21,Finland,80.54
2022-02-21,France,82.41
2022-02-21,Germany,75.56
2022-02-21,Greece,75.63
2022-02-21,Hungary,66.32
2022-02-21,Iceland,0.00
2022-02-21,Ireland,81.23
2022-02-21,Israel,76.21
2022-02-21,Italy,83.81
2022-02-21,Japan,80.62
2022-02-21,Latvia,71.86
2022-02-21,Lithuania,72.33
2022-02-21,Mexico,65.29
2022-02-21,Netherlands,0.00
2022-02-21,New Zealand,87.36
2022-02-21,Norway,79.18
2022-02-21,Poland,59.51
2022-02-21,Portugal,94.86
2022-02-21,Slovenia,60.79
2022-02-21,South Korea,86.49
2022-02-21,Spain,87.77
2022-02-21,Sweden,0.00
2022-02-21,Switzerland,69.72
2022-02-21,Taiwan,80.90
2022-02-21,Turkey,67.77
2022-02-21,United Kingdom,77.09
2022-02-21,United States,76.05
