tDate,Country,VaccinatedRate
2022-08-29,Australia,86.95
2022-08-29,Austria,76.11
2022-08-29,Canada,86.74
2022-08-29,Chile,93.98
2022-08-29,China,0.00
2022-08-29,Czechia,65.01
2022-08-29,Denmark,82.90
2022-08-29,Estonia,65.35
2022-08-29,France,83.37
2022-08-29,Germany,77.19
2022-08-29,Greece,76.42
2022-08-29,Hungary,0.00
2022-08-29,Israel,76.42
2022-08-29,Italy,84.20
2022-08-29,Japan,82.58
2022-08-29,Lithuania,72.66
2022-08-29,New Zealand,88.40
2022-08-29,Norway,79.49
2022-08-29,Poland,60.24
2022-08-29,South Korea,87.04
2022-08-29,Switzerland,69.92
2022-08-29,Taiwan,90.11
2022-08-29,Turkey,68.10
