Date,Country,VaccinatedRate
2021-10-13,Australia,69.55
2021-10-13,Austria,64.20
2021-10-13,Belgium,74.39
2021-10-13,Canada,77.37
2021-10-13,Chile,83.55
2021-10-13,China,0.00
2021-10-13,Colombia,55.20
2021-10-13,Costa Rica,0.00
2021-10-13,Czechia,57.08
2021-10-13,Denmark,76.75
2021-10-13,Estonia,57.92
2021-10-13,Finland,75.11
2021-10-13,France,77.68
2021-10-13,Germany,68.12
2021-10-13,Greece,62.87
2021-10-13,Hungary,61.41
2021-10-13,Iceland,0.00
2021-10-13,Ireland,76.05
2021-10-13,Israel,70.54
2021-10-13,Italy,76.21
2021-10-13,Japan,74.82
2021-10-13,Latvia,53.04
2021-10-13,Lithuania,65.92
2021-10-13,Luxembourg,67.44
2021-10-13,Mexico,0.00
2021-10-13,Netherlands,0.00
2021-10-13,New Zealand,71.98
2021-10-13,Norway,76.67
2021-10-13,Poland,52.83
2021-10-13,Portugal,0.00
2021-10-13,Slovakia,45.48
2021-10-13,Slovenia,56.60
2021-10-13,South Korea,77.61
2021-10-13,Spain,80.96
2021-10-13,Sweden,0.00
2021-10-13,Switzerland,64.65
2021-10-13,Taiwan,58.60
2021-10-13,Turkey,64.30
2021-10-13,United Kingdom,72.27
2021-10-13,United States,65.55
