tDate,Country,VaccinatedRate
2022-02-27,Australia,85.49
2022-02-27,Austria,0.00
2022-02-27,Belgium,79.24
2022-02-27,Canada,85.55
2022-02-27,Chile,92.56
2022-02-27,China,0.00
2022-02-27,Costa Rica,0.00
2022-02-27,Czechia,64.74
2022-02-27,Denmark,83.33
2022-02-27,Estonia,64.69
2022-02-27,Finland,0.00
2022-02-27,France,82.47
2022-02-27,Germany,75.63
2022-02-27,Greece,75.76
2022-02-27,Hungary,66.37
2022-02-27,Iceland,0.00
2022-02-27,Ireland,81.36
2022-02-27,Israel,76.22
2022-02-27,Italy,83.85
2022-02-27,Japan,80.69
2022-02-27,Latvia,71.89
2022-02-27,Lithuania,72.35
2022-02-27,Mexico,65.39
2022-02-27,New Zealand,87.64
2022-02-27,Norway,79.20
2022-02-27,Poland,59.58
2022-02-27,Portugal,0.00
2022-02-27,Slovakia,51.60
2022-02-27,Slovenia,60.80
2022-02-27,South Korea,86.56
2022-02-27,Spain,87.86
2022-02-27,Sweden,0.00
2022-02-27,Switzerland,69.73
2022-02-27,Taiwan,0.00
2022-02-27,Turkey,67.82
2022-02-27,United Kingdom,77.16
2022-02-27,United States,76.21
