Date,Country,VaccinatedRate
2021-04-10,Australia,0.00
2021-04-10,Austria,16.89
2021-04-10,Belgium,16.91
2021-04-10,Canada,18.44
2021-04-10,Chile,38.42
2021-04-10,China,0.00
2021-04-10,Colombia,4.35
2021-04-10,Costa Rica,0.00
2021-04-10,Czechia,12.93
2021-04-10,Denmark,14.79
2021-04-10,Estonia,19.52
2021-04-10,Finland,19.68
2021-04-10,France,16.87
2021-04-10,Germany,15.62
2021-04-10,Greece,13.84
2021-04-10,Hungary,29.44
2021-04-10,Iceland,0.00
2021-04-10,Ireland,0.00
2021-04-10,Israel,60.42
2021-04-10,Italy,15.24
2021-04-10,Japan,0.00
2021-04-10,Latvia,10.04
2021-04-10,Lithuania,18.07
2021-04-10,Luxembourg,0.00
2021-04-10,Mexico,7.33
2021-04-10,Netherlands,0.00
2021-04-10,New Zealand,1.89
2021-04-10,Norway,16.22
2021-04-10,Poland,14.63
2021-04-10,Portugal,15.52
2021-04-10,Slovakia,15.58
2021-04-10,Slovenia,16.33
2021-04-10,South Korea,2.24
2021-04-10,Spain,0.00
2021-04-10,Sweden,0.00
2021-04-10,Switzerland,12.53
2021-04-10,Taiwan,0.10
2021-04-10,Turkey,12.78
2021-04-10,United Kingdom,47.09
2021-04-10,United States,35.19
