tDate,Country,VaccinatedRate
2021-09-06,Australia,50.87
2021-09-06,Austria,61.46
2021-09-06,Belgium,72.76
2021-09-06,Canada,73.89
2021-09-06,Chile,75.22
2021-09-06,China,75.82
2021-09-06,Colombia,0.00
2021-09-06,Costa Rica,0.00
2021-09-06,Czechia,55.77
2021-09-06,Denmark,76.07
2021-09-06,Estonia,55.44
2021-09-06,Finland,73.07
2021-09-06,France,75.04
2021-09-06,Germany,65.39
2021-09-06,Greece,59.41
2021-09-06,Hungary,60.42
2021-09-06,Iceland,0.00
2021-09-06,Ireland,74.59
2021-09-06,Israel,68.51
2021-09-06,Italy,71.73
2021-09-06,Japan,59.55
2021-09-06,Latvia,46.45
2021-09-06,Lithuania,62.50
2021-09-06,Luxembourg,64.55
2021-09-06,Mexico,45.55
2021-09-06,Netherlands,0.00
2021-09-06,New Zealand,53.75
2021-09-06,Norway,71.69
2021-09-06,Poland,51.35
2021-09-06,Portugal,86.15
2021-09-06,Slovakia,43.84
2021-09-06,Slovenia,48.35
2021-09-06,South Korea,59.34
2021-09-06,Spain,78.92
2021-09-06,Sweden,0.00
2021-09-06,Switzerland,58.10
2021-09-06,Taiwan,43.88
2021-09-06,Turkey,58.73
2021-09-06,United Kingdom,70.80
2021-09-06,United States,0.00
