Date,Country,VaccinatedRate
2021-07-12,Australia,26.46
2021-07-12,Austria,55.98
2021-07-12,Belgium,65.66
2021-07-12,Canada,68.99
2021-07-12,Chile,69.21
2021-07-12,China,0.00
2021-07-12,Colombia,26.87
2021-07-12,Costa Rica,0.00
2021-07-12,Czechia,49.21
2021-07-12,Denmark,64.15
2021-07-12,Estonia,44.16
2021-07-12,Finland,62.81
2021-07-12,France,55.33
2021-07-12,Germany,58.43
2021-07-12,Greece,50.81
2021-07-12,Hungary,57.54
2021-07-12,Iceland,0.00
2021-07-12,Ireland,55.78
2021-07-12,Israel,65.23
2021-07-12,Italy,59.66
2021-07-12,Japan,33.14
2021-07-12,Latvia,37.83
2021-07-12,Lithuania,47.62
2021-07-12,Luxembourg,58.55
2021-07-12,Mexico,27.43
2021-07-12,Netherlands,0.00
2021-07-12,New Zealand,17.05
2021-07-12,Norway,56.60
2021-07-12,Poland,46.21
2021-07-12,Portugal,61.35
2021-07-12,Slovakia,39.73
2021-07-12,Slovenia,40.98
2021-07-12,South Korea,30.14
2021-07-12,Spain,60.36
2021-07-12,Sweden,0.00
2021-07-12,Switzerland,51.42
2021-07-12,Taiwan,15.69
2021-07-12,Turkey,44.79
2021-07-12,United Kingdom,67.41
2021-07-12,United States,55.38
