tDate,Country,VaccinatedRate
2021-12-12,Australia,78.36
2021-12-12,Austria,71.70
2021-12-12,Belgium,76.28
2021-12-12,Canada,81.80
2021-12-12,Chile,88.57
2021-12-12,China,0.00
2021-12-12,Colombia,77.24
2021-12-12,Costa Rica,0.00
2021-12-12,Czechia,62.85
2021-12-12,Denmark,80.37
2021-12-12,Estonia,62.93
2021-12-12,Finland,77.91
2021-12-12,France,79.99
2021-12-12,Germany,72.08
2021-12-12,Greece,69.96
2021-12-12,Hungary,64.26
2021-12-12,Iceland,0.00
2021-12-12,Ireland,77.78
2021-12-12,Israel,72.92
2021-12-12,Italy,78.92
2021-12-12,Japan,79.39
2021-12-12,Latvia,69.27
2021-12-12,Lithuania,70.27
2021-12-12,Luxembourg,71.63
2021-12-12,Mexico,61.71
2021-12-12,Netherlands,77.41
2021-12-12,New Zealand,81.26
2021-12-12,Norway,77.92
2021-12-12,Poland,56.03
2021-12-12,Portugal,89.04
2021-12-12,Slovakia,49.19
2021-12-12,Slovenia,59.58
2021-12-12,South Korea,82.94
2021-12-12,Spain,82.39
2021-12-12,Sweden,0.00
2021-12-12,Switzerland,67.82
2021-12-12,Taiwan,77.43
2021-12-12,Turkey,66.46
2021-12-12,United Kingdom,75.18
2021-12-12,United States,72.05
