tDate,Country,VaccinatedRate
2021-07-03,Australia,24.48
2021-07-03,Austria,53.88
2021-07-03,Belgium,63.81
2021-07-03,Canada,67.91
2021-07-03,Chile,67.21
2021-07-03,China,0.00
2021-07-03,Colombia,23.22
2021-07-03,Costa Rica,0.00
2021-07-03,Czechia,47.87
2021-07-03,Denmark,58.56
2021-07-03,Estonia,42.69
2021-07-03,Finland,60.71
2021-07-03,France,53.17
2021-07-03,Germany,56.29
2021-07-03,Greece,47.93
2021-07-03,Iceland,0.00
2021-07-03,Ireland,0.00
2021-07-03,Israel,64.04
2021-07-03,Italy,57.84
2021-07-03,Japan,27.67
2021-07-03,Latvia,36.04
2021-07-03,Lithuania,46.62
2021-07-03,Luxembourg,0.00
2021-07-03,Mexico,0.00
2021-07-03,Netherlands,0.00
2021-07-03,New Zealand,15.42
2021-07-03,Norway,51.72
2021-07-03,Poland,45.23
2021-07-03,Portugal,0.00
2021-07-03,Slovakia,37.96
2021-07-03,Slovenia,39.95
2021-07-03,South Korea,29.62
2021-07-03,Spain,0.00
2021-07-03,Sweden,0.00
2021-07-03,Switzerland,50.28
2021-07-03,Taiwan,0.00
2021-07-03,Turkey,42.13
2021-07-03,United Kingdom,66.38
2021-07-03,United States,54.70
