tDate,Country,VaccinatedRate
2021-04-14,Australia,0.00
2021-04-14,Austria,18.29
2021-04-14,Belgium,18.49
2021-04-14,Canada,21.17
2021-04-14,Chile,39.63
2021-04-14,China,0.00
2021-04-14,Colombia,4.70
2021-04-14,Costa Rica,0.00
2021-04-14,Czechia,14.07
2021-04-14,Denmark,17.18
2021-04-14,Estonia,20.23
2021-04-14,Finland,0.00
2021-04-14,France,18.23
2021-04-14,Germany,17.70
2021-04-14,Greece,15.13
2021-04-14,Hungary,32.08
2021-04-14,Iceland,19.56
2021-04-14,Ireland,15.84
2021-04-14,Israel,60.73
2021-04-14,Italy,16.61
2021-04-14,Japan,0.93
2021-04-14,Latvia,10.79
2021-04-14,Lithuania,19.78
2021-04-14,Luxembourg,16.88
2021-04-14,Mexico,8.12
2021-04-14,Netherlands,0.00
2021-04-14,New Zealand,2.34
2021-04-14,Norway,18.02
2021-04-14,Poland,0.00
2021-04-14,Portugal,16.52
2021-04-14,Slovakia,16.55
2021-04-14,Slovenia,17.01
2021-04-14,South Korea,2.49
2021-04-14,Spain,17.65
2021-04-14,Sweden,0.00
2021-04-14,Switzerland,13.81
2021-04-14,Taiwan,0.12
2021-04-14,Turkey,13.59
2021-04-14,United Kingdom,47.57
2021-04-14,United States,37.22
