tDate,Country,VaccinatedRate
2022-01-15,Australia,81.07
2022-01-15,Austria,74.01
2022-01-15,Belgium,77.41
2022-01-15,Canada,84.21
2022-01-15,Chile,90.98
2022-01-15,China,0.00
2022-01-15,Colombia,76.52
2022-01-15,Costa Rica,0.00
2022-01-15,Czechia,64.23
2022-01-15,Denmark,83.19
2022-01-15,Estonia,64.11
2022-01-15,Finland,0.00
2022-01-15,France,81.71
2022-01-15,Germany,74.42
2022-01-15,Greece,73.46
2022-01-15,Hungary,0.00
2022-01-15,Iceland,0.00
2022-01-15,Ireland,79.81
2022-01-15,Israel,75.89
2022-01-15,Italy,81.81
2022-01-15,Japan,0.00
2022-01-15,Latvia,71.13
2022-01-15,Lithuania,71.92
2022-01-15,Luxembourg,74.42
2022-01-15,Mexico,63.58
2022-01-15,Netherlands,77.73
2022-01-15,New Zealand,82.06
2022-01-15,Norway,78.70
2022-01-15,Poland,0.00
2022-01-15,Portugal,0.00
2022-01-15,Slovakia,0.00
2022-01-15,Slovenia,60.50
2022-01-15,South Korea,85.86
2022-01-15,Spain,0.00
2022-01-15,Sweden,0.00
2022-01-15,Switzerland,69.19
2022-01-15,Taiwan,0.00
2022-01-15,Turkey,67.31
2022-01-15,United Kingdom,76.39
2022-01-15,United States,74.97
