tDate,Country,VaccinatedRate
2021-05-07,Australia,0.00
2021-05-07,Austria,29.59
2021-05-07,Belgium,30.45
2021-05-07,Canada,37.05
2021-05-07,Chile,44.63
2021-05-07,China,0.00
2021-05-07,Colombia,7.53
2021-05-07,Costa Rica,0.00
2021-05-07,Czechia,24.13
2021-05-07,Denmark,25.34
2021-05-07,Estonia,27.83
2021-05-07,Finland,34.31
2021-05-07,France,27.25
2021-05-07,Germany,32.15
2021-05-07,Greece,23.06
2021-05-07,Hungary,44.24
2021-05-07,Iceland,40.36
2021-05-07,Ireland,26.19
2021-05-07,Israel,61.66
2021-05-07,Italy,27.25
2021-05-07,Japan,3.07
2021-05-07,Latvia,18.95
2021-05-07,Lithuania,28.38
2021-05-07,Luxembourg,0.00
2021-05-07,Mexico,10.76
2021-05-07,Netherlands,0.00
2021-05-07,New Zealand,5.14
2021-05-07,Norway,27.62
2021-05-07,Poland,26.43
2021-05-07,Portugal,27.54
2021-05-07,Slovakia,21.84
2021-05-07,Slovenia,23.19
2021-05-07,South Korea,7.09
2021-05-07,Spain,0.00
2021-05-07,Sweden,0.00
2021-05-07,Switzerland,24.24
2021-05-07,Taiwan,0.38
2021-05-07,Turkey,17.02
2021-05-07,United Kingdom,51.61
2021-05-07,United States,45.18
