tDate,Country,VaccinatedRate
2022-05-03,Australia,86.41
2022-05-03,Belgium,79.42
2022-05-03,Canada,87.35
2022-05-03,Chile,93.27
2022-05-03,China,0.00
2022-05-03,Czechia,64.88
2022-05-03,Denmark,83.19
2022-05-03,Finland,0.00
2022-05-03,France,83.06
2022-05-03,Germany,76.88
2022-05-03,Greece,76.28
2022-05-03,Ireland,81.88
2022-05-03,Israel,76.31
2022-05-03,Italy,84.09
2022-05-03,Japan,0.00
2022-05-03,Latvia,72.04
2022-05-03,Lithuania,72.52
2022-05-03,New Zealand,88.23
2022-05-03,Norway,79.32
2022-05-03,Poland,59.99
2022-05-03,Slovenia,60.87
2022-05-03,South Korea,86.90
2022-05-03,Spain,0.00
2022-05-03,Taiwan,82.90
2022-05-03,Turkey,67.99
2022-05-03,United States,77.50
