tDate,Country,VaccinatedRate
2022-02-19,Australia,85.22
2022-02-19,Belgium,79.15
2022-02-19,Canada,85.42
2022-02-19,Chile,92.31
2022-02-19,China,0.00
2022-02-19,Colombia,80.21
2022-02-19,Costa Rica,0.00
2022-02-19,Czechia,64.71
2022-02-19,Denmark,83.33
2022-02-19,Estonia,64.65
2022-02-19,Finland,80.52
2022-02-19,France,82.39
2022-02-19,Germany,75.54
2022-02-19,Greece,75.60
2022-02-19,Hungary,0.00
2022-02-19,Iceland,0.00
2022-02-19,Ireland,81.20
2022-02-19,Israel,76.20
2022-02-19,Italy,83.79
2022-02-19,Japan,0.00
2022-02-19,Latvia,71.85
2022-02-19,Lithuania,72.33
2022-02-19,Luxembourg,75.42
2022-02-19,Mexico,0.00
2022-02-19,Netherlands,78.30
2022-02-19,New Zealand,87.30
2022-02-19,Norway,79.18
2022-02-19,Poland,59.50
2022-02-19,Portugal,94.84
2022-02-19,Slovakia,0.00
2022-02-19,Slovenia,60.79
2022-02-19,South Korea,86.47
2022-02-19,Spain,0.00
2022-02-19,Sweden,0.00
2022-02-19,Switzerland,69.71
2022-02-19,Taiwan,0.00
2022-02-19,Turkey,67.75
2022-02-19,United Kingdom,77.07
2022-02-19,United States,76.04
