tDate,Country,VaccinatedRate
2021-01-13,Austria,0.75
2021-01-13,Belgium,0.61
2021-01-13,Canada,1.07
2021-01-13,Chile,0.06
2021-01-13,China,0.00
2021-01-13,Costa Rica,0.00
2021-01-13,Czechia,0.81
2021-01-13,Denmark,2.15
2021-01-13,Estonia,1.11
2021-01-13,Finland,0.00
2021-01-13,France,0.41
2021-01-13,Germany,1.10
2021-01-13,Greece,0.63
2021-01-13,Hungary,0.00
2021-01-13,Iceland,0.00
2021-01-13,Ireland,0.00
2021-01-13,Israel,23.02
2021-01-13,Italy,1.55
2021-01-13,Latvia,0.62
2021-01-13,Lithuania,1.27
2021-01-13,Luxembourg,0.45
2021-01-13,Mexico,0.15
2021-01-13,Netherlands,0.00
2021-01-13,Norway,0.70
2021-01-13,Poland,0.98
2021-01-13,Portugal,1.07
2021-01-13,Slovakia,0.86
2021-01-13,Slovenia,1.80
2021-01-13,Spain,1.24
2021-01-13,Sweden,0.00
2021-01-13,Switzerland,0.72
2021-01-13,Turkey,0.00
2021-01-13,United Kingdom,4.28
2021-01-13,United States,0.00
