tDate,Country,VaccinatedRate
2021-01-05,Austria,0.08
2021-01-05,Belgium,0.02
2021-01-05,Canada,0.41
2021-01-05,Chile,0.05
2021-01-05,China,0.00
2021-01-05,Costa Rica,0.00
2021-01-05,Czechia,0.21
2021-01-05,Denmark,1.12
2021-01-05,Estonia,0.38
2021-01-05,Finland,0.00
2021-01-05,France,0.01
2021-01-05,Germany,0.47
2021-01-05,Greece,0.16
2021-01-05,Hungary,0.00
2021-01-05,Iceland,0.00
2021-01-05,Ireland,0.00
2021-01-05,Israel,17.74
2021-01-05,Italy,0.45
2021-01-05,Latvia,0.21
2021-01-05,Lithuania,0.39
2021-01-05,Luxembourg,0.00
2021-01-05,Mexico,0.04
2021-01-05,Norway,0.11
2021-01-05,Poland,0.37
2021-01-05,Portugal,0.46
2021-01-05,Slovakia,0.01
2021-01-05,Slovenia,0.77
2021-01-05,Spain,0.30
2021-01-05,Sweden,0.00
2021-01-05,Switzerland,0.18
2021-01-05,United Kingdom,0.00
2021-01-05,United States,1.45
