tDate,Country,VaccinatedRate
2021-03-22,Australia,0.00
2021-03-22,Austria,11.50
2021-03-22,Belgium,9.29
2021-03-22,Canada,9.11
2021-03-22,Chile,29.98
2021-03-22,China,0.00
2021-03-22,Colombia,2.30
2021-03-22,Costa Rica,4.01
2021-03-22,Czechia,9.59
2021-03-22,Denmark,10.87
2021-03-22,Estonia,12.76
2021-03-22,Finland,13.23
2021-03-22,France,10.05
2021-03-22,Germany,9.36
2021-03-22,Greece,9.62
2021-03-22,Hungary,16.99
2021-03-22,Iceland,11.05
2021-03-22,Ireland,10.11
2021-03-22,Israel,59.09
2021-03-22,Italy,9.31
2021-03-22,Japan,0.49
2021-03-22,Latvia,5.60
2021-03-22,Lithuania,10.57
2021-03-22,Luxembourg,9.04
2021-03-22,Mexico,3.87
2021-03-22,Netherlands,0.00
2021-03-22,New Zealand,0.70
2021-03-22,Norway,9.50
2021-03-22,Poland,8.70
2021-03-22,Portugal,9.41
2021-03-22,Slovakia,10.34
2021-03-22,Slovenia,9.14
2021-03-22,South Korea,1.32
2021-03-22,Spain,9.01
2021-03-22,Sweden,0.00
2021-03-22,Switzerland,8.84
2021-03-22,Taiwan,0.01
2021-03-22,Turkey,9.46
2021-03-22,United Kingdom,41.53
2021-03-22,United States,24.86
