tDate,Country,VaccinatedRate
2022-04-20,Australia,86.32
2022-04-20,Austria,0.00
2022-04-20,Belgium,79.40
2022-04-20,Canada,87.80
2022-04-20,Chile,93.19
2022-04-20,China,0.00
2022-04-20,Colombia,0.00
2022-04-20,Czechia,64.86
2022-04-20,Denmark,83.22
2022-04-20,Estonia,64.91
2022-04-20,Finland,81.26
2022-04-20,France,82.60
2022-04-20,Germany,75.97
2022-04-20,Greece,76.26
2022-04-20,Hungary,66.49
2022-04-20,Ireland,81.82
2022-04-20,Israel,76.29
2022-04-20,Italy,84.07
2022-04-20,Japan,81.71
2022-04-20,Latvia,72.02
2022-04-20,Lithuania,72.49
2022-04-20,Luxembourg,75.71
2022-04-20,Mexico,65.81
2022-04-20,New Zealand,0.00
2022-04-20,Norway,79.29
2022-04-20,Poland,59.89
2022-04-20,Slovenia,60.86
2022-04-20,South Korea,86.87
2022-04-20,Spain,0.00
2022-04-20,Sweden,0.00
2022-04-20,Taiwan,82.23
2022-04-20,Turkey,67.98
2022-04-20,United Kingdom,77.81
2022-04-20,United States,77.26
