Date,Country,VaccinatedRate
2021-07-28,Australia,31.21
2021-07-28,Austria,58.31
2021-07-28,Belgium,68.64
2021-07-28,Canada,70.61
2021-07-28,Chile,71.89
2021-07-28,China,0.00
2021-07-28,Colombia,32.76
2021-07-28,Czechia,52.17
2021-07-28,Denmark,71.64
2021-07-28,Estonia,47.56
2021-07-28,Finland,65.75
2021-07-28,France,63.08
2021-07-28,Germany,60.88
2021-07-28,Greece,54.54
2021-07-28,Hungary,58.24
2021-07-28,Iceland,0.00
2021-07-28,Ireland,65.20
2021-07-28,Israel,65.72
2021-07-28,Italy,62.80
2021-07-28,Japan,39.51
2021-07-28,Latvia,40.73
2021-07-28,Lithuania,51.51
2021-07-28,Luxembourg,0.00
2021-07-28,Mexico,34.60
2021-07-28,Netherlands,0.00
2021-07-28,New Zealand,22.42
2021-07-28,Norway,64.17
2021-07-28,Poland,48.13
2021-07-28,Portugal,68.10
2021-07-28,Slovakia,41.35
2021-07-28,Slovenia,43.81
2021-07-28,South Korea,35.48
2021-07-28,Spain,67.58
2021-07-28,Sweden,0.00
2021-07-28,Switzerland,53.30
2021-07-28,Taiwan,30.49
2021-07-28,Turkey,47.42
2021-07-28,United Kingdom,68.47
2021-07-28,United States,56.92
