tDate,Country,VaccinatedRate
2022-07-07,Australia,86.71
2022-07-07,Belgium,79.51
2022-07-07,Canada,86.13
2022-07-07,Chile,93.74
2022-07-07,China,89.71
2022-07-07,Czechia,64.95
2022-07-07,Denmark,83.05
2022-07-07,Estonia,65.15
2022-07-07,France,83.27
2022-07-07,Germany,77.13
2022-07-07,Greece,76.37
2022-07-07,Hungary,0.00
2022-07-07,Ireland,82.11
2022-07-07,Israel,76.37
2022-07-07,Italy,84.16
2022-07-07,Japan,82.33
2022-07-07,Latvia,72.10
2022-07-07,Lithuania,72.59
2022-07-07,Luxembourg,75.83
2022-07-07,New Zealand,88.33
2022-07-07,Norway,79.45
2022-07-07,Poland,0.00
2022-07-07,South Korea,86.97
2022-07-07,Switzerland,69.86
2022-07-07,Taiwan,88.84
2022-07-07,Turkey,68.04
