Date,Country,VaccinatedRate
2021-09-03,Australia,49.37
2021-09-03,Austria,61.19
2021-09-03,Belgium,72.64
2021-09-03,Canada,73.71
2021-09-03,Chile,75.12
2021-09-03,China,0.00
2021-09-03,Colombia,46.82
2021-09-03,Costa Rica,0.00
2021-09-03,Czechia,55.67
2021-09-03,Denmark,75.98
2021-09-03,Estonia,55.23
2021-09-03,Finland,0.00
2021-09-03,France,74.75
2021-09-03,Germany,65.22
2021-09-03,Greece,59.03
2021-09-03,Hungary,0.00
2021-09-03,Iceland,81.53
2021-09-03,Ireland,74.33
2021-09-03,Israel,68.37
2021-09-03,Italy,71.28
2021-09-03,Japan,0.00
2021-09-03,Latvia,46.35
2021-09-03,Lithuania,62.29
2021-09-03,Luxembourg,64.30
2021-09-03,Mexico,45.10
2021-09-03,Netherlands,0.00
2021-09-03,New Zealand,51.13
2021-09-03,Norway,71.57
2021-09-03,Poland,51.23
2021-09-03,Portugal,85.69
2021-09-03,Slovakia,43.77
2021-09-03,Slovenia,48.21
2021-09-03,South Korea,57.66
2021-09-03,Spain,0.00
2021-09-03,Sweden,68.25
2021-09-03,Switzerland,57.77
2021-09-03,Taiwan,43.06
2021-09-03,Turkey,57.85
2021-09-03,United Kingdom,70.68
2021-09-03,United States,62.02
