tDate,Country,VaccinatedRate
2021-02-02,Austria,2.71
2021-02-02,Belgium,2.83
2021-02-02,Canada,2.28
2021-02-02,Chile,0.37
2021-02-02,China,0.00
2021-02-02,Costa Rica,0.00
2021-02-02,Czechia,2.31
2021-02-02,Denmark,3.13
2021-02-02,Estonia,2.27
2021-02-02,Finland,2.63
2021-02-02,France,2.71
2021-02-02,Germany,2.43
2021-02-02,Greece,2.52
2021-02-02,Hungary,2.57
2021-02-02,Iceland,0.00
2021-02-02,Ireland,0.00
2021-02-02,Israel,37.03
2021-02-02,Italy,2.32
2021-02-02,Latvia,0.93
2021-02-02,Lithuania,2.79
2021-02-02,Luxembourg,1.88
2021-02-02,Mexico,0.49
2021-02-02,Netherlands,0.00
2021-02-02,Norway,2.15
2021-02-02,Poland,2.79
2021-02-02,Portugal,2.93
2021-02-02,Slovakia,2.87
2021-02-02,Slovenia,2.66
2021-02-02,Spain,2.71
2021-02-02,Sweden,0.00
2021-02-02,Switzerland,3.46
2021-02-02,Turkey,0.00
2021-02-02,United Kingdom,14.69
2021-02-02,United States,7.94
