tDate,Country,VaccinatedRate
2022-07-08,Australia,86.72
2022-07-08,Belgium,79.51
2022-07-08,Chile,93.75
2022-07-08,China,0.00
2022-07-08,Colombia,82.82
2022-07-08,Czechia,64.95
2022-07-08,Denmark,83.05
2022-07-08,Estonia,65.15
2022-07-08,Finland,0.00
2022-07-08,France,83.28
2022-07-08,Germany,77.13
2022-07-08,Greece,76.37
2022-07-08,Hungary,0.00
2022-07-08,Ireland,82.11
2022-07-08,Israel,76.37
2022-07-08,Italy,84.16
2022-07-08,Japan,82.33
2022-07-08,Latvia,72.11
2022-07-08,Lithuania,72.59
2022-07-08,Luxembourg,75.83
2022-07-08,Mexico,69.34
2022-07-08,New Zealand,88.33
2022-07-08,Norway,79.45
2022-07-08,Poland,60.16
2022-07-08,Slovakia,0.00
2022-07-08,South Korea,86.98
2022-07-08,Switzerland,69.87
2022-07-08,Taiwan,0.00
2022-07-08,Turkey,0.00
