Date,Country,VaccinatedRate
2021-08-25,Australia,43.77
2021-08-25,Austria,60.46
2021-08-25,Belgium,72.07
2021-08-25,Canada,72.81
2021-08-25,Chile,74.81
2021-08-25,China,0.00
2021-08-25,Colombia,43.95
2021-08-25,Czechia,55.09
2021-08-25,Denmark,75.48
2021-08-25,Estonia,53.96
2021-08-25,Finland,71.46
2021-08-25,France,73.17
2021-08-25,Germany,64.08
2021-08-25,Greece,57.38
2021-08-25,Hungary,59.33
2021-08-25,Iceland,80.90
2021-08-25,Ireland,73.03
2021-08-25,Israel,67.51
2021-08-25,Italy,69.45
2021-08-25,Japan,0.00
2021-08-25,Latvia,45.21
2021-08-25,Lithuania,60.65
2021-08-25,Luxembourg,63.65
2021-08-25,Mexico,43.70
2021-08-25,Netherlands,0.00
2021-08-25,New Zealand,0.00
2021-08-25,Norway,69.99
2021-08-25,Poland,0.00
2021-08-25,Portugal,82.28
2021-08-25,Slovakia,43.34
2021-08-25,Slovenia,47.08
2021-08-25,South Korea,52.28
2021-08-25,Spain,77.25
2021-08-25,Sweden,67.13
2021-08-25,Switzerland,56.23
2021-08-25,Taiwan,40.57
2021-08-25,Turkey,55.21
2021-08-25,United Kingdom,70.17
2021-08-25,United States,60.83
