Date,Country,VaccinatedRate
2021-02-19,Australia,0.00
2021-02-19,Austria,3.68
2021-02-19,Belgium,3.73
2021-02-19,Canada,2.67
2021-02-19,Chile,14.79
2021-02-19,China,0.00
2021-02-19,Colombia,0.00
2021-02-19,Costa Rica,0.00
2021-02-19,Czechia,3.20
2021-02-19,Denmark,5.01
2021-02-19,Estonia,4.62
2021-02-19,Finland,4.72
2021-02-19,France,4.07
2021-02-19,Germany,3.81
2021-02-19,Greece,4.33
2021-02-19,Hungary,4.44
2021-02-19,Iceland,4.56
2021-02-19,Ireland,4.30
2021-02-19,Israel,48.34
2021-02-19,Italy,3.51
2021-02-19,Japan,0.00
2021-02-19,Latvia,1.50
2021-02-19,Lithuania,4.53
2021-02-19,Luxembourg,0.00
2021-02-19,Mexico,0.89
2021-02-19,Netherlands,0.00
2021-02-19,New Zealand,0.00
2021-02-19,Norway,5.47
2021-02-19,Poland,4.61
2021-02-19,Portugal,4.12
2021-02-19,Slovakia,4.84
2021-02-19,Slovenia,4.54
2021-02-19,Spain,0.00
2021-02-19,Sweden,0.00
2021-02-19,Switzerland,5.42
2021-02-19,Turkey,6.33
2021-02-19,United Kingdom,25.29
2021-02-19,United States,12.61
