Date,Country,VaccinatedRate
2021-10-07,Australia,67.51
2021-10-07,Austria,63.92
2021-10-07,Belgium,74.22
2021-10-07,Canada,76.97
2021-10-07,Chile,82.64
2021-10-07,China,0.00
2021-10-07,Colombia,53.81
2021-10-07,Costa Rica,0.00
2021-10-07,Czechia,56.93
2021-10-07,Denmark,76.65
2021-10-07,Estonia,57.61
2021-10-07,Finland,74.80
2021-10-07,France,77.42
2021-10-07,Germany,67.87
2021-10-07,Greece,62.50
2021-10-07,Hungary,61.30
2021-10-07,Iceland,82.14
2021-10-07,Ireland,75.95
2021-10-07,Israel,70.30
2021-10-07,Italy,75.64
2021-10-07,Japan,73.12
2021-10-07,Latvia,50.67
2021-10-07,Lithuania,65.52
2021-10-07,Luxembourg,67.06
2021-10-07,Mexico,50.57
2021-10-07,Netherlands,0.00
2021-10-07,New Zealand,70.02
2021-10-07,Norway,76.57
2021-10-07,Poland,0.00
2021-10-07,Portugal,0.00
2021-10-07,Slovakia,45.30
2021-10-07,Slovenia,56.41
2021-10-07,South Korea,76.99
2021-10-07,Spain,80.84
2021-10-07,Sweden,0.00
2021-10-07,Switzerland,64.19
2021-10-07,Taiwan,57.29
2021-10-07,Turkey,63.91
2021-10-07,United Kingdom,71.99
2021-10-07,United States,65.18
