tDate,Country,VaccinatedRate
2021-12-02,Australia,77.82
2021-12-02,Austria,70.52
2021-12-02,Belgium,76.07
2021-12-02,Canada,80.42
2021-12-02,Chile,87.93
2021-12-02,China,0.00
2021-12-02,Colombia,0.00
2021-12-02,Costa Rica,0.00
2021-12-02,Czechia,62.32
2021-12-02,Denmark,78.78
2021-12-02,Estonia,62.59
2021-12-02,Finland,77.37
2021-12-02,France,79.57
2021-12-02,Germany,71.17
2021-12-02,Greece,68.26
2021-12-02,Hungary,63.79
2021-12-02,Iceland,83.21
2021-12-02,Ireland,77.56
2021-12-02,Israel,72.30
2021-12-02,Italy,78.36
2021-12-02,Japan,79.22
2021-12-02,Latvia,68.60
2021-12-02,Lithuania,69.71
2021-12-02,Luxembourg,70.67
2021-12-02,Mexico,59.39
2021-12-02,Netherlands,0.00
2021-12-02,New Zealand,80.46
2021-12-02,Norway,77.69
2021-12-02,Poland,55.30
2021-12-02,Portugal,89.00
2021-12-02,Slovakia,48.68
2021-12-02,Slovenia,59.33
2021-12-02,South Korea,82.25
2021-12-02,Spain,82.17
2021-12-02,Sweden,74.80
2021-12-02,Switzerland,67.20
2021-12-02,Taiwan,76.63
2021-12-02,Turkey,66.22
2021-12-02,United Kingdom,74.84
2021-12-02,United States,70.75
