Date,Country,VaccinatedRate
2021-10-02,Australia,65.69
2021-10-02,Austria,63.61
2021-10-02,Belgium,73.98
2021-10-02,Canada,77.02
2021-10-02,Chile,81.07
2021-10-02,China,0.00
2021-10-02,Colombia,0.00
2021-10-02,Costa Rica,0.00
2021-10-02,Czechia,56.78
2021-10-02,Denmark,76.65
2021-10-02,Estonia,57.38
2021-10-02,Finland,74.69
2021-10-02,France,77.07
2021-10-02,Germany,67.59
2021-10-02,Greece,62.28
2021-10-02,Iceland,0.00
2021-10-02,Ireland,0.00
2021-10-02,Israel,69.73
2021-10-02,Italy,75.14
2021-10-02,Japan,0.00
2021-10-02,Latvia,49.68
2021-10-02,Lithuania,65.14
2021-10-02,Luxembourg,66.13
2021-10-02,Mexico,49.38
2021-10-02,Netherlands,0.00
2021-10-02,New Zealand,68.34
2021-10-02,Norway,76.31
2021-10-02,Poland,52.53
2021-10-02,Portugal,0.00
2021-10-02,Slovakia,45.02
2021-10-02,Slovenia,54.32
2021-10-02,South Korea,76.64
2021-10-02,Spain,0.00
2021-10-02,Sweden,0.00
2021-10-02,Switzerland,63.72
2021-10-02,Taiwan,0.00
2021-10-02,Turkey,63.49
2021-10-02,United Kingdom,71.74
2021-10-02,United States,64.54
