tDate,Country,VaccinatedRate
2021-06-15,Australia,20.29
2021-06-15,Austria,47.75
2021-06-15,Belgium,50.48
2021-06-15,Canada,64.83
2021-06-15,Chile,61.85
2021-06-15,China,0.00
2021-06-15,Colombia,0.00
2021-06-15,Costa Rica,0.00
2021-06-15,Czechia,43.31
2021-06-15,Denmark,48.76
2021-06-15,Estonia,40.01
2021-06-15,Finland,51.35
2021-06-15,France,47.60
2021-06-15,Germany,48.93
2021-06-15,Greece,41.48
2021-06-15,Hungary,55.67
2021-06-15,Iceland,65.29
2021-06-15,Ireland,0.00
2021-06-15,Israel,62.42
2021-06-15,Italy,49.98
2021-06-15,Japan,18.26
2021-06-15,Latvia,32.98
2021-06-15,Lithuania,44.05
2021-06-15,Luxembourg,42.67
2021-06-15,Mexico,20.47
2021-06-15,Netherlands,0.00
2021-06-15,New Zealand,11.69
2021-06-15,Norway,37.13
2021-06-15,Poland,0.00
2021-06-15,Portugal,45.44
2021-06-15,Slovakia,35.28
2021-06-15,Slovenia,37.59
2021-06-15,South Korea,25.60
2021-06-15,Spain,47.17
2021-06-15,Sweden,0.00
2021-06-15,Switzerland,44.00
2021-06-15,Taiwan,4.13
2021-06-15,Turkey,26.18
2021-06-15,United Kingdom,61.61
2021-06-15,United States,52.47
