tDate,Country,VaccinatedRate
2022-03-02,Australia,85.58
2022-03-02,Austria,0.00
2022-03-02,Belgium,79.26
2022-03-02,Canada,85.59
2022-03-02,Chile,92.70
2022-03-02,China,0.00
2022-03-02,Colombia,0.00
2022-03-02,Czechia,64.74
2022-03-02,Estonia,64.71
2022-03-02,Finland,0.00
2022-03-02,France,82.49
2022-03-02,Germany,75.67
2022-03-02,Greece,75.82
2022-03-02,Hungary,66.38
2022-03-02,Ireland,81.39
2022-03-02,Israel,76.22
2022-03-02,Italy,83.88
2022-03-02,Japan,80.72
2022-03-02,Latvia,71.90
2022-03-02,Lithuania,72.36
2022-03-02,Luxembourg,75.54
2022-03-02,Mexico,65.45
2022-03-02,Netherlands,0.00
2022-03-02,New Zealand,0.00
2022-03-02,Norway,79.21
2022-03-02,Poland,59.61
2022-03-02,Portugal,95.02
2022-03-02,Slovakia,0.00
2022-03-02,Slovenia,60.80
2022-03-02,South Korea,86.58
2022-03-02,Spain,87.88
2022-03-02,Sweden,76.84
2022-03-02,Switzerland,69.73
2022-03-02,Taiwan,81.13
2022-03-02,Turkey,67.84
2022-03-02,United Kingdom,77.19
2022-03-02,United States,76.30
