tDate,Country,VaccinatedRate
2021-06-30,Australia,23.83
2021-06-30,Austria,52.98
2021-06-30,Belgium,62.04
2021-06-30,Canada,67.57
2021-06-30,Chile,66.19
2021-06-30,China,0.00
2021-06-30,Colombia,22.47
2021-06-30,Costa Rica,0.00
2021-06-30,Czechia,47.34
2021-06-30,Denmark,57.47
2021-06-30,Estonia,42.23
2021-06-30,Finland,59.31
2021-06-30,France,52.30
2021-06-30,Germany,55.05
2021-06-30,Greece,46.66
2021-06-30,Iceland,75.54
2021-06-30,Ireland,0.00
2021-06-30,Israel,63.71
2021-06-30,Italy,56.87
2021-06-30,Japan,26.36
2021-06-30,Latvia,35.35
2021-06-30,Lithuania,46.17
2021-06-30,Luxembourg,53.72
2021-06-30,Mexico,24.19
2021-06-30,Netherlands,0.00
2021-06-30,New Zealand,14.80
2021-06-30,Norway,48.74
2021-06-30,Poland,44.69
2021-06-30,Portugal,0.00
2021-06-30,Slovakia,37.37
2021-06-30,Slovenia,39.58
2021-06-30,South Korea,29.60
2021-06-30,Spain,54.82
2021-06-30,Sweden,0.00
2021-06-30,Switzerland,49.71
2021-06-30,Taiwan,8.39
2021-06-30,Turkey,41.26
2021-06-30,United Kingdom,65.77
2021-06-30,United States,54.27
