tDate,Country,VaccinatedRate
2021-08-21,Australia,41.72
2021-08-21,Austria,60.18
2021-08-21,Belgium,71.84
2021-08-21,Canada,72.49
2021-08-21,Chile,74.42
2021-08-21,China,0.00
2021-08-21,Colombia,42.43
2021-08-21,Costa Rica,0.00
2021-08-21,Czechia,54.79
2021-08-21,Denmark,75.15
2021-08-21,Estonia,53.32
2021-08-21,Finland,70.88
2021-08-21,France,72.41
2021-08-21,Germany,63.59
2021-08-21,Greece,56.93
2021-08-21,Iceland,0.00
2021-08-21,Ireland,72.22
2021-08-21,Israel,67.02
2021-08-21,Italy,68.66
2021-08-21,Japan,0.00
2021-08-21,Latvia,44.62
2021-08-21,Lithuania,59.82
2021-08-21,Luxembourg,0.00
2021-08-21,Mexico,43.20
2021-08-21,Netherlands,0.00
2021-08-21,New Zealand,36.07
2021-08-21,Norway,69.62
2021-08-21,Poland,50.35
2021-08-21,Portugal,79.60
2021-08-21,Slovakia,43.03
2021-08-21,Slovenia,46.63
2021-08-21,South Korea,49.94
2021-08-21,Spain,0.00
2021-08-21,Sweden,0.00
2021-08-21,Switzerland,55.75
2021-08-21,Taiwan,0.00
2021-08-21,Turkey,53.85
2021-08-21,United Kingdom,69.86
2021-08-21,United States,60.36
