tDate,Country,VaccinatedRate
2021-05-08,Australia,0.00
2021-05-08,Austria,29.96
2021-05-08,Belgium,31.14
2021-05-08,Canada,37.86
2021-05-08,Chile,44.72
2021-05-08,China,0.00
2021-05-08,Colombia,0.00
2021-05-08,Costa Rica,0.00
2021-05-08,Czechia,24.40
2021-05-08,Denmark,25.51
2021-05-08,Estonia,28.06
2021-05-08,Finland,35.03
2021-05-08,France,27.58
2021-05-08,Germany,32.48
2021-05-08,Greece,23.63
2021-05-08,Hungary,44.51
2021-05-08,Iceland,0.00
2021-05-08,Ireland,26.65
2021-05-08,Israel,61.66
2021-05-08,Italy,27.79
2021-05-08,Japan,3.12
2021-05-08,Latvia,19.48
2021-05-08,Lithuania,28.91
2021-05-08,Luxembourg,0.00
2021-05-08,Mexico,10.86
2021-05-08,Netherlands,0.00
2021-05-08,New Zealand,5.23
2021-05-08,Norway,27.63
2021-05-08,Poland,26.95
2021-05-08,Portugal,28.01
2021-05-08,Slovakia,22.46
2021-05-08,Slovenia,23.46
2021-05-08,South Korea,7.12
2021-05-08,Spain,0.00
2021-05-08,Sweden,0.00
2021-05-08,Switzerland,24.58
2021-05-08,Taiwan,0.00
2021-05-08,Turkey,17.10
2021-05-08,United Kingdom,51.86
2021-05-08,United States,45.45
