Date,Country,VaccinatedRate
2021-06-28,Australia,0.00
2021-06-28,Austria,52.26
2021-06-28,Belgium,60.81
2021-06-28,Canada,67.28
2021-06-28,Chile,65.44
2021-06-28,China,0.00
2021-06-28,Colombia,21.82
2021-06-28,Costa Rica,31.70
2021-06-28,Czechia,46.81
2021-06-28,Denmark,56.39
2021-06-28,Estonia,41.88
2021-06-28,Finland,58.16
2021-06-28,France,51.72
2021-06-28,Germany,54.00
2021-06-28,Greece,45.92
2021-06-28,Hungary,56.85
2021-06-28,Iceland,0.00
2021-06-28,Ireland,0.00
2021-06-28,Israel,63.34
2021-06-28,Italy,56.05
2021-06-28,Japan,25.27
2021-06-28,Latvia,34.81
2021-06-28,Lithuania,45.80
2021-06-28,Luxembourg,51.82
2021-06-28,Mexico,23.33
2021-06-28,Netherlands,0.00
2021-06-28,New Zealand,14.30
2021-06-28,Norway,45.94
2021-06-28,Poland,44.23
2021-06-28,Portugal,52.71
2021-06-28,Slovakia,37.07
2021-06-28,Slovenia,39.32
2021-06-28,South Korea,29.54
2021-06-28,Spain,53.50
2021-06-28,Sweden,0.00
2021-06-28,Switzerland,49.16
2021-06-28,Taiwan,8.08
2021-06-28,Turkey,39.90
2021-06-28,United Kingdom,65.36
2021-06-28,United States,53.95
