tDate,Country,VaccinatedRate
2021-09-22,Australia,59.82
2021-09-22,Austria,62.79
2021-09-22,Belgium,73.51
2021-09-22,Canada,75.80
2021-09-22,Chile,77.46
2021-09-22,China,0.00
2021-09-22,Colombia,49.78
2021-09-22,Czechia,56.49
2021-09-22,Denmark,76.51
2021-09-22,Estonia,56.66
2021-09-22,Finland,0.00
2021-09-22,France,76.48
2021-09-22,Germany,66.90
2021-09-22,Greece,61.65
2021-09-22,Hungary,60.92
2021-09-22,Iceland,0.00
2021-09-22,Ireland,75.42
2021-09-22,Israel,69.14
2021-09-22,Italy,73.81
2021-09-22,Japan,0.00
2021-09-22,Latvia,47.83
2021-09-22,Lithuania,64.26
2021-09-22,Luxembourg,65.64
2021-09-22,Mexico,48.30
2021-09-22,Netherlands,0.00
2021-09-22,New Zealand,0.00
2021-09-22,Norway,75.23
2021-09-22,Poland,52.15
2021-09-22,Portugal,87.59
2021-09-22,Slovakia,44.55
2021-09-22,Slovenia,53.07
2021-09-22,South Korea,70.58
2021-09-22,Spain,80.30
2021-09-22,Sweden,69.92
2021-09-22,Switzerland,62.29
2021-09-22,Taiwan,49.31
2021-09-22,Turkey,62.41
2021-09-22,United Kingdom,0.00
2021-09-22,United States,63.84
