Date,Country,VaccinatedRate
2021-09-01,Australia,48.01
2021-09-01,Austria,61.00
2021-09-01,Belgium,72.51
2021-09-01,Canada,73.46
2021-09-01,Chile,75.10
2021-09-01,China,0.00
2021-09-01,Colombia,0.00
2021-09-01,Czechia,55.52
2021-09-01,Denmark,75.89
2021-09-01,Estonia,54.99
2021-09-01,Finland,72.64
2021-09-01,France,74.37
2021-09-01,Germany,64.90
2021-09-01,Greece,58.62
2021-09-01,Hungary,60.01
2021-09-01,Iceland,81.40
2021-09-01,Ireland,74.12
2021-09-01,Israel,68.22
2021-09-01,Italy,70.87
2021-09-01,Japan,57.89
2021-09-01,Latvia,46.25
2021-09-01,Lithuania,61.89
2021-09-01,Luxembourg,64.22
2021-09-01,Mexico,44.71
2021-09-01,Netherlands,0.00
2021-09-01,New Zealand,0.00
2021-09-01,Norway,71.08
2021-09-01,Poland,51.08
2021-09-01,Portugal,85.20
2021-09-01,Slovakia,43.65
2021-09-01,Slovenia,47.88
2021-09-01,South Korea,56.85
2021-09-01,Spain,78.33
2021-09-01,Sweden,68.03
2021-09-01,Switzerland,57.35
2021-09-01,Taiwan,42.11
2021-09-01,Turkey,57.10
2021-09-01,United Kingdom,70.57
2021-09-01,United States,61.74
