tDate,Country,VaccinatedRate
2021-03-24,Australia,0.00
2021-03-24,Austria,11.96
2021-03-24,Belgium,10.10
2021-03-24,Canada,9.85
2021-03-24,Chile,31.57
2021-03-24,China,0.00
2021-03-24,Colombia,2.56
2021-03-24,Costa Rica,4.15
2021-03-24,Czechia,10.09
2021-03-24,Denmark,11.14
2021-03-24,Estonia,13.37
2021-03-24,Finland,13.69
2021-03-24,France,10.82
2021-03-24,Germany,9.92
2021-03-24,Greece,9.99
2021-03-24,Hungary,18.14
2021-03-24,Iceland,11.11
2021-03-24,Ireland,10.64
2021-03-24,Israel,59.25
2021-03-24,Italy,9.86
2021-03-24,Japan,0.56
2021-03-24,Latvia,6.40
2021-03-24,Lithuania,11.29
2021-03-24,Luxembourg,9.61
2021-03-24,Mexico,4.11
2021-03-24,Netherlands,0.00
2021-03-24,New Zealand,0.78
2021-03-24,Norway,10.47
2021-03-24,Poland,9.32
2021-03-24,Portugal,9.71
2021-03-24,Slovakia,11.01
2021-03-24,Slovenia,9.68
2021-03-24,South Korea,1.42
2021-03-24,Spain,9.29
2021-03-24,Sweden,0.00
2021-03-24,Switzerland,9.28
2021-03-24,Taiwan,0.02
2021-03-24,Turkey,9.56
2021-03-24,United Kingdom,42.50
2021-03-24,United States,25.67
