Date,Country,VaccinatedRate
2021-10-20,Australia,71.56
2021-10-20,Austria,64.49
2021-10-20,Belgium,74.60
2021-10-20,Canada,77.84
2021-10-20,Chile,84.68
2021-10-20,China,0.00
2021-10-20,Colombia,0.00
2021-10-20,Costa Rica,0.00
2021-10-20,Czechia,57.30
2021-10-20,Denmark,76.85
2021-10-20,Estonia,58.46
2021-10-20,Finland,0.00
2021-10-20,France,77.97
2021-10-20,Germany,68.41
2021-10-20,Greece,63.31
2021-10-20,Hungary,61.58
2021-10-20,Iceland,0.00
2021-10-20,Ireland,76.25
2021-10-20,Israel,70.73
2021-10-20,Italy,76.84
2021-10-20,Japan,76.32
2021-10-20,Latvia,57.10
2021-10-20,Lithuania,66.44
2021-10-20,Luxembourg,68.23
2021-10-20,Mexico,53.34
2021-10-20,Netherlands,0.00
2021-10-20,New Zealand,74.17
2021-10-20,Norway,76.78
2021-10-20,Poland,53.09
2021-10-20,Portugal,0.00
2021-10-20,Slovakia,45.66
2021-10-20,Slovenia,56.80
2021-10-20,South Korea,78.36
2021-10-20,Spain,81.16
2021-10-20,Sweden,0.00
2021-10-20,Switzerland,65.14
2021-10-20,Taiwan,63.84
2021-10-20,Turkey,64.69
2021-10-20,United Kingdom,72.65
2021-10-20,United States,65.96
