tDate,Country,VaccinatedRate
2022-02-25,Australia,85.45
2022-02-25,Austria,75.18
2022-02-25,Belgium,79.22
2022-02-25,Canada,85.53
2022-02-25,Chile,92.53
2022-02-25,China,87.89
2022-02-25,Costa Rica,0.00
2022-02-25,Czechia,64.73
2022-02-25,Denmark,83.33
2022-02-25,Estonia,64.68
2022-02-25,Finland,0.00
2022-02-25,France,82.45
2022-02-25,Germany,75.62
2022-02-25,Greece,75.72
2022-02-25,Hungary,0.00
2022-02-25,Iceland,0.00
2022-02-25,Ireland,81.32
2022-02-25,Israel,76.21
2022-02-25,Italy,83.85
2022-02-25,Japan,0.00
2022-02-25,Latvia,71.88
2022-02-25,Lithuania,72.35
2022-02-25,Luxembourg,75.48
2022-02-25,Mexico,0.00
2022-02-25,Netherlands,0.00
2022-02-25,New Zealand,87.54
2022-02-25,Norway,79.20
2022-02-25,Poland,59.57
2022-02-25,Portugal,0.00
2022-02-25,Slovakia,0.00
2022-02-25,Slovenia,60.80
2022-02-25,South Korea,86.55
2022-02-25,Spain,0.00
2022-02-25,Sweden,76.81
2022-02-25,Switzerland,69.72
2022-02-25,Taiwan,81.03
2022-02-25,Turkey,67.81
2022-02-25,United Kingdom,77.14
2022-02-25,United States,76.18
