tDate,Country,VaccinatedRate
2021-10-06,Australia,67.28
2021-10-06,Austria,63.81
2021-10-06,Belgium,74.10
2021-10-06,Canada,0.00
2021-10-06,Chile,82.29
2021-10-06,China,0.00
2021-10-06,Colombia,53.52
2021-10-06,Czechia,56.87
2021-10-06,Denmark,76.71
2021-10-06,Estonia,57.57
2021-10-06,Finland,74.75
2021-10-06,France,77.24
2021-10-06,Germany,67.77
2021-10-06,Greece,62.44
2021-10-06,Hungary,61.27
2021-10-06,Iceland,0.00
2021-10-06,Israel,70.17
2021-10-06,Italy,75.48
2021-10-06,Japan,72.82
2021-10-06,Latvia,50.31
2021-10-06,Lithuania,65.41
2021-10-06,Luxembourg,66.24
2021-10-06,Mexico,50.57
2021-10-06,Netherlands,0.00
2021-10-06,New Zealand,0.00
2021-10-06,Norway,76.45
2021-10-06,Slovakia,45.12
2021-10-06,Slovenia,54.48
2021-10-06,South Korea,76.86
2021-10-06,Spain,80.80
2021-10-06,Sweden,70.66
2021-10-06,Switzerland,64.05
2021-10-06,Taiwan,57.08
2021-10-06,Turkey,63.83
2021-10-06,United Kingdom,71.94
2021-10-06,United States,64.89
